drug	method	column	row	match_not
Rifampicin	Mykrobe	33	15	Match with phenotype
Rifampicin	Mykrobe	33	16	Match with phenotype
Rifampicin	Mykrobe	34	1	Match with phenotype
Rifampicin	Mykrobe	34	2	Match with phenotype
Rifampicin	Mykrobe	34	3	Match with phenotype
Rifampicin	Mykrobe	34	4	Match with phenotype
Rifampicin	Mykrobe	34	5	Match with phenotype
Rifampicin	Mykrobe	34	6	Match with phenotype
Rifampicin	Mykrobe	34	7	Match with phenotype
Rifampicin	Mykrobe	34	8	Match with phenotype
Rifampicin	Mykrobe	34	9	Match with phenotype
Rifampicin	Mykrobe	34	10	Match with phenotype
Rifampicin	Mykrobe	34	11	Match with phenotype
Rifampicin	Mykrobe	34	12	Match with phenotype
Rifampicin	Mykrobe	34	13	Match with phenotype
Rifampicin	Mykrobe	34	14	Match with phenotype
Rifampicin	Mykrobe	34	15	Match with phenotype
Rifampicin	Mykrobe	34	16	Match with phenotype
Rifampicin	Mykrobe	35	1	Match with phenotype
Rifampicin	Mykrobe	35	2	Match with phenotype
Rifampicin	Mykrobe	35	3	Match with phenotype
Rifampicin	Mykrobe	35	4	Match with phenotype
Rifampicin	Mykrobe	35	5	Match with phenotype
Rifampicin	Mykrobe	35	6	Match with phenotype
Rifampicin	Mykrobe	35	7	Match with phenotype
Rifampicin	Mykrobe	35	8	Match with phenotype
Rifampicin	Mykrobe	35	9	Match with phenotype
Rifampicin	Mykrobe	35	10	Match with phenotype
Rifampicin	Mykrobe	35	11	Match with phenotype
Rifampicin	Mykrobe	35	12	Match with phenotype
Rifampicin	Mykrobe	35	13	Match with phenotype
Rifampicin	Mykrobe	35	14	Match with phenotype
Rifampicin	Mykrobe	35	15	Match with phenotype
Rifampicin	Mykrobe	35	16	Match with phenotype
Rifampicin	Mykrobe	36	1	Match with phenotype
Rifampicin	Mykrobe	36	2	Match with phenotype
Rifampicin	Mykrobe	36	3	Match with phenotype
Rifampicin	Mykrobe	36	4	Match with phenotype
Rifampicin	Mykrobe	36	5	Match with phenotype
Rifampicin	Mykrobe	36	6	Match with phenotype
Rifampicin	Mykrobe	36	7	Match with phenotype
Rifampicin	Mykrobe	36	8	Match with phenotype
Rifampicin	Mykrobe	36	9	Match with phenotype
Rifampicin	Mykrobe	36	10	Match with phenotype
Rifampicin	Mykrobe	36	11	Match with phenotype
Rifampicin	Mykrobe	36	12	Match with phenotype
Rifampicin	Mykrobe	36	13	Match with phenotype
Rifampicin	Mykrobe	36	14	Match with phenotype
Rifampicin	Mykrobe	36	15	Match with phenotype
Rifampicin	Mykrobe	36	16	Match with phenotype
Rifampicin	Mykrobe	37	1	Match with phenotype
Rifampicin	Mykrobe	37	2	Match with phenotype
Rifampicin	Mykrobe	37	3	Match with phenotype
Rifampicin	Mykrobe	37	4	Match with phenotype
Rifampicin	Mykrobe	37	5	Match with phenotype
Rifampicin	Mykrobe	37	6	Match with phenotype
Rifampicin	Mykrobe	37	7	Match with phenotype
Rifampicin	Mykrobe	37	8	Match with phenotype
Rifampicin	Mykrobe	37	9	Match with phenotype
Rifampicin	Mykrobe	37	10	Match with phenotype
Rifampicin	Mykrobe	37	11	Match with phenotype
Rifampicin	Mykrobe	37	12	Match with phenotype
Rifampicin	Mykrobe	37	13	Match with phenotype
Rifampicin	Mykrobe	37	14	Match with phenotype
Rifampicin	Mykrobe	37	15	Match with phenotype
Rifampicin	Mykrobe	37	16	Match with phenotype
Rifampicin	Mykrobe	38	1	Match with phenotype
Rifampicin	Mykrobe	38	2	Match with phenotype
Rifampicin	Mykrobe	38	3	Match with phenotype
Rifampicin	Mykrobe	38	4	Match with phenotype
Rifampicin	Mykrobe	38	5	Match with phenotype
Rifampicin	Mykrobe	38	6	Match with phenotype
Rifampicin	Mykrobe	38	7	Match with phenotype
Rifampicin	Mykrobe	38	8	Match with phenotype
Rifampicin	Mykrobe	38	9	Match with phenotype
Rifampicin	Mykrobe	38	10	Match with phenotype
Rifampicin	Mykrobe	38	11	Match with phenotype
Rifampicin	Mykrobe	38	12	Match with phenotype
Rifampicin	Mykrobe	38	13	Match with phenotype
Rifampicin	Mykrobe	38	14	Match with phenotype
Rifampicin	Mykrobe	38	15	Match with phenotype
Rifampicin	Mykrobe	38	16	Match with phenotype
Rifampicin	Mykrobe	39	1	Match with phenotype
Rifampicin	Mykrobe	39	2	Match with phenotype
Rifampicin	Mykrobe	39	3	Match with phenotype
Rifampicin	Mykrobe	39	4	Match with phenotype
Rifampicin	Mykrobe	39	5	Match with phenotype
Rifampicin	Mykrobe	39	6	Not match with phenotype
Rifampicin	Mykrobe	39	7	Not match with phenotype
Rifampicin	Mykrobe	39	8	Not match with phenotype
Rifampicin	Mykrobe	39	9	Not match with phenotype
Rifampicin	Mykrobe	39	10	Not match with phenotype
Rifampicin	Mykrobe	39	11	Not match with phenotype
Rifampicin	Mykrobe	39	12	Not match with phenotype
Rifampicin	Mykrobe	39	13	Not match with phenotype
Rifampicin	Mykrobe	39	14	Not match with phenotype
Rifampicin	Mykrobe	39	15	Not match with phenotype
Rifampicin	Mykrobe	39	16	Not match with phenotype
Rifampicin	Mykrobe	40	1	Not match with phenotype
Rifampicin	Mykrobe	40	2	Not match with phenotype
Rifampicin	Mykrobe	40	3	Not match with phenotype
Rifampicin	Mykrobe	40	4	Not match with phenotype
Rifampicin	Mykrobe	40	5	Not match with phenotype
Rifampicin	Mykrobe	40	6	Not match with phenotype
Rifampicin	Mykrobe	40	7	Not match with phenotype
Rifampicin	Mykrobe	40	8	Not match with phenotype
Rifampicin	Mykrobe	40	9	Not match with phenotype
Rifampicin	Mykrobe	40	10	Not match with phenotype
Rifampicin	Mykrobe	40	11	Not match with phenotype
Rifampicin	Mykrobe	40	12	Not match with phenotype
Rifampicin	Mykrobe	40	13	Not match with phenotype
Rifampicin	Mykrobe	40	14	Not match with phenotype
Rifampicin	Mykrobe	40	15	Not match with phenotype
Rifampicin	Mykrobe	40	16	Not match with phenotype
Rifampicin	Mykrobe	41	1	Not match with phenotype
Rifampicin	Mykrobe	41	2	Not match with phenotype
Rifampicin	Mykrobe	41	3	Not match with phenotype
Rifampicin	Mykrobe	41	4	Not match with phenotype
Rifampicin	Mykrobe	41	5	Not match with phenotype
Rifampicin	Mykrobe	41	6	Not match with phenotype
Rifampicin	Mykrobe	41	7	Not match with phenotype
Rifampicin	Mykrobe	41	8	Not match with phenotype
Rifampicin	Mykrobe	41	9	Not match with phenotype
Rifampicin	Mykrobe	41	10	Not match with phenotype
Rifampicin	Mykrobe	41	11	Not match with phenotype
Rifampicin	Mykrobe	41	12	Not match with phenotype
Rifampicin	Mykrobe	41	13	Not match with phenotype
Rifampicin	Mykrobe	41	14	Not match with phenotype
Rifampicin	Mykrobe	41	15	Not match with phenotype
Rifampicin	Mykrobe	41	16	Not match with phenotype
Ethambutol	Mykrobe	1	1	Match with phenotype
Ethambutol	Mykrobe	1	2	Match with phenotype
Ethambutol	Mykrobe	1	3	Match with phenotype
Ethambutol	Mykrobe	1	4	Match with phenotype
Ethambutol	Mykrobe	1	5	Match with phenotype
Ethambutol	Mykrobe	1	6	Match with phenotype
Ethambutol	Mykrobe	1	7	Match with phenotype
Ethambutol	Mykrobe	1	8	Match with phenotype
Ethambutol	Mykrobe	1	9	Match with phenotype
Ethambutol	Mykrobe	1	10	Match with phenotype
Ethambutol	Mykrobe	1	11	Match with phenotype
Ethambutol	Mykrobe	1	12	Match with phenotype
Ethambutol	Mykrobe	1	13	Match with phenotype
Ethambutol	Mykrobe	1	14	Match with phenotype
Ethambutol	Mykrobe	1	15	Match with phenotype
Ethambutol	Mykrobe	1	16	Match with phenotype
Ethambutol	Mykrobe	2	1	Match with phenotype
Ethambutol	Mykrobe	2	2	Match with phenotype
Ethambutol	Mykrobe	2	3	Match with phenotype
Ethambutol	Mykrobe	2	4	Match with phenotype
Ethambutol	Mykrobe	2	5	Match with phenotype
Ethambutol	Mykrobe	2	6	Match with phenotype
Ethambutol	Mykrobe	2	7	Match with phenotype
Ethambutol	Mykrobe	2	8	Match with phenotype
Ethambutol	Mykrobe	2	9	Match with phenotype
Ethambutol	Mykrobe	2	10	Match with phenotype
Ethambutol	Mykrobe	2	11	Match with phenotype
Ethambutol	Mykrobe	2	12	Match with phenotype
Ethambutol	Mykrobe	2	13	Match with phenotype
Ethambutol	Mykrobe	2	14	Match with phenotype
Ethambutol	Mykrobe	2	15	Match with phenotype
Ethambutol	Mykrobe	2	16	Match with phenotype
Ethambutol	Mykrobe	3	1	Match with phenotype
Ethambutol	Mykrobe	3	2	Match with phenotype
Ethambutol	Mykrobe	3	3	Match with phenotype
Ethambutol	Mykrobe	3	4	Match with phenotype
Ethambutol	Mykrobe	3	5	Match with phenotype
Ethambutol	Mykrobe	3	6	Match with phenotype
Ethambutol	Mykrobe	3	7	Match with phenotype
Ethambutol	Mykrobe	3	8	Match with phenotype
Ethambutol	Mykrobe	3	9	Match with phenotype
Ethambutol	Mykrobe	3	10	Match with phenotype
Ethambutol	Mykrobe	3	11	Match with phenotype
Ethambutol	Mykrobe	3	12	Match with phenotype
Ethambutol	Mykrobe	3	13	Match with phenotype
Ethambutol	Mykrobe	3	14	Match with phenotype
Ethambutol	Mykrobe	3	15	Match with phenotype
Ethambutol	Mykrobe	3	16	Match with phenotype
Ethambutol	Mykrobe	4	1	Match with phenotype
Ethambutol	Mykrobe	4	2	Match with phenotype
Ethambutol	Mykrobe	4	3	Match with phenotype
Ethambutol	Mykrobe	4	4	Match with phenotype
Ethambutol	Mykrobe	4	5	Match with phenotype
Ethambutol	Mykrobe	4	6	Match with phenotype
Ethambutol	Mykrobe	4	7	Match with phenotype
Ethambutol	Mykrobe	4	8	Match with phenotype
Ethambutol	Mykrobe	4	9	Match with phenotype
Ethambutol	Mykrobe	4	10	Match with phenotype
Ethambutol	Mykrobe	4	11	Match with phenotype
Ethambutol	Mykrobe	4	12	Match with phenotype
Ethambutol	Mykrobe	4	13	Match with phenotype
Ethambutol	Mykrobe	4	14	Match with phenotype
Ethambutol	Mykrobe	4	15	Match with phenotype
Ethambutol	Mykrobe	4	16	Match with phenotype
Ethambutol	Mykrobe	5	1	Match with phenotype
Ethambutol	Mykrobe	5	2	Match with phenotype
Ethambutol	Mykrobe	5	3	Match with phenotype
Ethambutol	Mykrobe	5	4	Match with phenotype
Ethambutol	Mykrobe	5	5	Match with phenotype
Ethambutol	Mykrobe	5	6	Match with phenotype
Ethambutol	Mykrobe	5	7	Match with phenotype
Ethambutol	Mykrobe	5	8	Match with phenotype
Ethambutol	Mykrobe	5	9	Match with phenotype
Ethambutol	Mykrobe	5	10	Match with phenotype
Ethambutol	Mykrobe	5	11	Match with phenotype
Ethambutol	Mykrobe	5	12	Match with phenotype
Ethambutol	Mykrobe	5	13	Match with phenotype
Ethambutol	Mykrobe	5	14	Match with phenotype
Ethambutol	Mykrobe	5	15	Match with phenotype
Ethambutol	Mykrobe	5	16	Match with phenotype
Ethambutol	Mykrobe	6	1	Match with phenotype
Ethambutol	Mykrobe	6	2	Match with phenotype
Ethambutol	Mykrobe	6	3	Match with phenotype
Ethambutol	Mykrobe	6	4	Match with phenotype
Ethambutol	Mykrobe	6	5	Match with phenotype
Ethambutol	Mykrobe	6	6	Match with phenotype
Ethambutol	Mykrobe	6	7	Match with phenotype
Ethambutol	Mykrobe	6	8	Match with phenotype
Ethambutol	Mykrobe	6	9	Match with phenotype
Ethambutol	Mykrobe	6	10	Match with phenotype
Ethambutol	Mykrobe	6	11	Match with phenotype
Ethambutol	Mykrobe	6	12	Match with phenotype
Ethambutol	Mykrobe	6	13	Match with phenotype
Ethambutol	Mykrobe	6	14	Match with phenotype
Ethambutol	Mykrobe	6	15	Match with phenotype
Ethambutol	Mykrobe	6	16	Match with phenotype
Ethambutol	Mykrobe	7	1	Match with phenotype
Ethambutol	Mykrobe	7	2	Match with phenotype
Ethambutol	Mykrobe	7	3	Match with phenotype
Ethambutol	Mykrobe	7	4	Match with phenotype
Ethambutol	Mykrobe	7	5	Match with phenotype
Ethambutol	Mykrobe	7	6	Match with phenotype
Ethambutol	Mykrobe	7	7	Match with phenotype
Ethambutol	Mykrobe	7	8	Match with phenotype
Ethambutol	Mykrobe	7	9	Match with phenotype
Ethambutol	Mykrobe	7	10	Match with phenotype
Ethambutol	Mykrobe	7	11	Match with phenotype
Ethambutol	Mykrobe	7	12	Match with phenotype
Ethambutol	Mykrobe	7	13	Match with phenotype
Ethambutol	Mykrobe	7	14	Match with phenotype
Ethambutol	Mykrobe	7	15	Match with phenotype
Ethambutol	Mykrobe	7	16	Match with phenotype
Ethambutol	Mykrobe	8	1	Match with phenotype
Ethambutol	Mykrobe	8	2	Match with phenotype
Ethambutol	Mykrobe	8	3	Match with phenotype
Ethambutol	Mykrobe	8	4	Match with phenotype
Ethambutol	Mykrobe	8	5	Match with phenotype
Ethambutol	Mykrobe	8	6	Match with phenotype
Ethambutol	Mykrobe	8	7	Match with phenotype
Ethambutol	Mykrobe	8	8	Match with phenotype
Ethambutol	Mykrobe	8	9	Match with phenotype
Ethambutol	Mykrobe	8	10	Match with phenotype
Ethambutol	Mykrobe	8	11	Match with phenotype
Ethambutol	Mykrobe	8	12	Match with phenotype
Ethambutol	Mykrobe	8	13	Match with phenotype
Ethambutol	Mykrobe	8	14	Match with phenotype
Ethambutol	Mykrobe	8	15	Match with phenotype
Ethambutol	Mykrobe	8	16	Match with phenotype
Ethambutol	Mykrobe	9	1	Match with phenotype
Ethambutol	Mykrobe	9	2	Match with phenotype
Ethambutol	Mykrobe	9	3	Match with phenotype
Ethambutol	Mykrobe	9	4	Match with phenotype
Ethambutol	Mykrobe	9	5	Match with phenotype
Ethambutol	Mykrobe	9	6	Match with phenotype
Ethambutol	Mykrobe	9	7	Match with phenotype
Ethambutol	Mykrobe	9	8	Match with phenotype
Ethambutol	Mykrobe	9	9	Match with phenotype
Ethambutol	Mykrobe	9	10	Match with phenotype
Ethambutol	Mykrobe	9	11	Match with phenotype
Ethambutol	Mykrobe	9	12	Match with phenotype
Ethambutol	Mykrobe	9	13	Match with phenotype
Ethambutol	Mykrobe	9	14	Match with phenotype
Ethambutol	Mykrobe	9	15	Match with phenotype
Ethambutol	Mykrobe	9	16	Match with phenotype
Ethambutol	Mykrobe	10	1	Match with phenotype
Ethambutol	Mykrobe	10	2	Match with phenotype
Ethambutol	Mykrobe	10	3	Match with phenotype
Ethambutol	Mykrobe	10	4	Match with phenotype
Ethambutol	Mykrobe	10	5	Match with phenotype
Ethambutol	Mykrobe	10	6	Match with phenotype
Ethambutol	Mykrobe	10	7	Match with phenotype
Ethambutol	Mykrobe	10	8	Match with phenotype
Ethambutol	Mykrobe	10	9	Match with phenotype
Ethambutol	Mykrobe	10	10	Match with phenotype
Ethambutol	Mykrobe	10	11	Match with phenotype
Ethambutol	Mykrobe	10	12	Match with phenotype
Ethambutol	Mykrobe	10	13	Match with phenotype
Ethambutol	Mykrobe	10	14	Match with phenotype
Ethambutol	Mykrobe	10	15	Match with phenotype
Ethambutol	Mykrobe	10	16	Match with phenotype
Ethambutol	Mykrobe	11	1	Match with phenotype
Ethambutol	Mykrobe	11	2	Match with phenotype
Ethambutol	Mykrobe	11	3	Match with phenotype
Ethambutol	Mykrobe	11	4	Match with phenotype
Ethambutol	Mykrobe	11	5	Match with phenotype
Ethambutol	Mykrobe	11	6	Match with phenotype
Ethambutol	Mykrobe	11	7	Match with phenotype
Ethambutol	Mykrobe	11	8	Match with phenotype
Ethambutol	Mykrobe	11	9	Match with phenotype
Ethambutol	Mykrobe	11	10	Match with phenotype
Ethambutol	Mykrobe	11	11	Match with phenotype
Ethambutol	Mykrobe	11	12	Match with phenotype
Ethambutol	Mykrobe	11	13	Match with phenotype
Ethambutol	Mykrobe	11	14	Match with phenotype
Ethambutol	Mykrobe	11	15	Match with phenotype
Ethambutol	Mykrobe	11	16	Match with phenotype
Ethambutol	Mykrobe	12	1	Match with phenotype
Ethambutol	Mykrobe	12	2	Match with phenotype
Ethambutol	Mykrobe	12	3	Match with phenotype
Ethambutol	Mykrobe	12	4	Match with phenotype
Ethambutol	Mykrobe	12	5	Match with phenotype
Ethambutol	Mykrobe	12	6	Match with phenotype
Ethambutol	Mykrobe	12	7	Match with phenotype
Ethambutol	Mykrobe	12	8	Match with phenotype
Ethambutol	Mykrobe	12	9	Match with phenotype
Ethambutol	Mykrobe	12	10	Match with phenotype
Ethambutol	Mykrobe	12	11	Match with phenotype
Ethambutol	Mykrobe	12	12	Match with phenotype
Ethambutol	Mykrobe	12	13	Match with phenotype
Ethambutol	Mykrobe	12	14	Match with phenotype
Ethambutol	Mykrobe	12	15	Match with phenotype
Ethambutol	Mykrobe	12	16	Match with phenotype
Ethambutol	Mykrobe	13	1	Match with phenotype
Ethambutol	Mykrobe	13	2	Match with phenotype
Ethambutol	Mykrobe	13	3	Match with phenotype
Ethambutol	Mykrobe	13	4	Match with phenotype
Ethambutol	Mykrobe	13	5	Match with phenotype
Ethambutol	Mykrobe	13	6	Match with phenotype
Ethambutol	Mykrobe	13	7	Match with phenotype
Ethambutol	Mykrobe	13	8	Match with phenotype
Ethambutol	Mykrobe	13	9	Match with phenotype
Ethambutol	Mykrobe	13	10	Match with phenotype
Ethambutol	Mykrobe	13	11	Match with phenotype
Ethambutol	Mykrobe	13	12	Match with phenotype
Ethambutol	Mykrobe	13	13	Match with phenotype
Ethambutol	Mykrobe	13	14	Match with phenotype
Ethambutol	Mykrobe	13	15	Match with phenotype
Ethambutol	Mykrobe	13	16	Match with phenotype
Ethambutol	Mykrobe	14	1	Match with phenotype
Ethambutol	Mykrobe	14	2	Match with phenotype
Ethambutol	Mykrobe	14	3	Match with phenotype
Ethambutol	Mykrobe	14	4	Match with phenotype
Ethambutol	Mykrobe	14	5	Match with phenotype
Ethambutol	Mykrobe	14	6	Match with phenotype
Ethambutol	Mykrobe	14	7	Match with phenotype
Ethambutol	Mykrobe	14	8	Match with phenotype
Ethambutol	Mykrobe	14	9	Match with phenotype
Ethambutol	Mykrobe	14	10	Match with phenotype
Ethambutol	Mykrobe	14	11	Match with phenotype
Ethambutol	Mykrobe	14	12	Match with phenotype
Ethambutol	Mykrobe	14	13	Match with phenotype
Ethambutol	Mykrobe	14	14	Match with phenotype
Ethambutol	Mykrobe	14	15	Match with phenotype
Ethambutol	Mykrobe	14	16	Match with phenotype
Ethambutol	Mykrobe	15	1	Match with phenotype
Ethambutol	Mykrobe	15	2	Match with phenotype
Ethambutol	Mykrobe	15	3	Match with phenotype
Ethambutol	Mykrobe	15	4	Match with phenotype
Ethambutol	Mykrobe	15	5	Match with phenotype
Ethambutol	Mykrobe	15	6	Match with phenotype
Ethambutol	Mykrobe	15	7	Match with phenotype
Ethambutol	Mykrobe	15	8	Match with phenotype
Ethambutol	Mykrobe	15	9	Match with phenotype
Ethambutol	Mykrobe	15	10	Match with phenotype
Ethambutol	Mykrobe	15	11	Match with phenotype
Ethambutol	Mykrobe	15	12	Match with phenotype
Ethambutol	Mykrobe	15	13	Match with phenotype
Ethambutol	Mykrobe	15	14	Match with phenotype
Ethambutol	Mykrobe	15	15	Match with phenotype
Ethambutol	Mykrobe	15	16	Match with phenotype
Ethambutol	Mykrobe	16	1	Match with phenotype
Ethambutol	Mykrobe	16	2	Match with phenotype
Ethambutol	Mykrobe	16	3	Match with phenotype
Ethambutol	Mykrobe	16	4	Match with phenotype
Ethambutol	Mykrobe	16	5	Match with phenotype
Ethambutol	Mykrobe	16	6	Match with phenotype
Ethambutol	Mykrobe	16	7	Match with phenotype
Ethambutol	Mykrobe	16	8	Match with phenotype
Ethambutol	Mykrobe	16	9	Match with phenotype
Ethambutol	Mykrobe	16	10	Match with phenotype
Ethambutol	Mykrobe	16	11	Match with phenotype
Ethambutol	Mykrobe	16	12	Match with phenotype
Ethambutol	Mykrobe	16	13	Match with phenotype
Ethambutol	Mykrobe	16	14	Match with phenotype
Ethambutol	Mykrobe	16	15	Match with phenotype
Ethambutol	Mykrobe	16	16	Match with phenotype
Ethambutol	Mykrobe	17	1	Match with phenotype
Ethambutol	Mykrobe	17	2	Match with phenotype
Ethambutol	Mykrobe	17	3	Match with phenotype
Ethambutol	Mykrobe	17	4	Match with phenotype
Ethambutol	Mykrobe	17	5	Match with phenotype
Ethambutol	Mykrobe	17	6	Match with phenotype
Ethambutol	Mykrobe	17	7	Match with phenotype
Ethambutol	Mykrobe	17	8	Match with phenotype
Ethambutol	Mykrobe	17	9	Match with phenotype
Ethambutol	Mykrobe	17	10	Match with phenotype
Ethambutol	Mykrobe	17	11	Match with phenotype
Ethambutol	Mykrobe	17	12	Match with phenotype
Ethambutol	Mykrobe	17	13	Match with phenotype
Ethambutol	Mykrobe	17	14	Match with phenotype
Ethambutol	Mykrobe	17	15	Match with phenotype
Ethambutol	Mykrobe	17	16	Match with phenotype
Ethambutol	Mykrobe	18	1	Match with phenotype
Ethambutol	Mykrobe	18	2	Match with phenotype
Ethambutol	Mykrobe	18	3	Match with phenotype
Ethambutol	Mykrobe	18	4	Match with phenotype
Ethambutol	Mykrobe	18	5	Match with phenotype
Ethambutol	Mykrobe	18	6	Match with phenotype
Ethambutol	Mykrobe	18	7	Match with phenotype
Ethambutol	Mykrobe	18	8	Match with phenotype
Ethambutol	Mykrobe	18	9	Match with phenotype
Ethambutol	Mykrobe	18	10	Match with phenotype
Ethambutol	Mykrobe	18	11	Match with phenotype
Ethambutol	Mykrobe	18	12	Match with phenotype
Ethambutol	Mykrobe	18	13	Match with phenotype
Ethambutol	Mykrobe	18	14	Match with phenotype
Ethambutol	Mykrobe	18	15	Match with phenotype
Ethambutol	Mykrobe	18	16	Match with phenotype
Ethambutol	Mykrobe	19	1	Match with phenotype
Ethambutol	Mykrobe	19	2	Match with phenotype
Ethambutol	Mykrobe	19	3	Match with phenotype
Ethambutol	Mykrobe	19	4	Match with phenotype
Ethambutol	Mykrobe	19	5	Match with phenotype
Ethambutol	Mykrobe	19	6	Match with phenotype
Ethambutol	Mykrobe	19	7	Match with phenotype
Ethambutol	Mykrobe	19	8	Match with phenotype
Ethambutol	Mykrobe	19	9	Match with phenotype
Ethambutol	Mykrobe	19	10	Match with phenotype
Ethambutol	Mykrobe	19	11	Match with phenotype
Ethambutol	Mykrobe	19	12	Match with phenotype
Ethambutol	Mykrobe	19	13	Match with phenotype
Ethambutol	Mykrobe	19	14	Match with phenotype
Ethambutol	Mykrobe	19	15	Match with phenotype
Ethambutol	Mykrobe	19	16	Match with phenotype
Ethambutol	Mykrobe	20	1	Match with phenotype
Ethambutol	Mykrobe	20	2	Match with phenotype
Ethambutol	Mykrobe	20	3	Match with phenotype
Ethambutol	Mykrobe	20	4	Match with phenotype
Ethambutol	Mykrobe	20	5	Match with phenotype
Ethambutol	Mykrobe	20	6	Match with phenotype
Ethambutol	Mykrobe	20	7	Match with phenotype
Ethambutol	Mykrobe	20	8	Match with phenotype
Ethambutol	Mykrobe	20	9	Match with phenotype
Ethambutol	Mykrobe	20	10	Match with phenotype
Ethambutol	Mykrobe	20	11	Match with phenotype
Ethambutol	Mykrobe	20	12	Match with phenotype
Ethambutol	Mykrobe	20	13	Match with phenotype
Ethambutol	Mykrobe	20	14	Match with phenotype
Ethambutol	Mykrobe	20	15	Match with phenotype
Ethambutol	Mykrobe	20	16	Match with phenotype
Ethambutol	Mykrobe	21	1	Match with phenotype
Ethambutol	Mykrobe	21	2	Match with phenotype
Ethambutol	Mykrobe	21	3	Match with phenotype
Ethambutol	Mykrobe	21	4	Match with phenotype
Ethambutol	Mykrobe	21	5	Match with phenotype
Ethambutol	Mykrobe	21	6	Match with phenotype
